,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.realm,user.userId,user.accountLink,displayImageUrl
2764,5.0,Great story line & great cinematography!,Arturo B,True,False,False,False,5.0,"Jul 25, 2022",Arturo B,Fandango,4925D21D-611A-410D-A808-84BC6B089CF0,,
2765,5.0,Loved the new story line. And loved that we didn't lose any new young pilots.,Leeann B,True,False,False,False,5.0,"Jul 25, 2022",Leeann B,Fandango,9A6C998B-C516-47A9-84A3-8172412B0371,,
2766,5.0,"Even though I love Jennifer connelly!! I don't think she was a good fit. Other then that, great  movie!!",Jamie,True,False,False,False,5.0,"Jul 25, 2022",Jamie,Fandango,302dfb09-92a5-4066-8119-209927e83b01,,
2767,5.0,Great Movie full of action,Alan S,True,False,False,False,5.0,"Jul 25, 2022",Alan S,Fandango,82968842-1316-45f4-a099-db613ebe5b09,,
2768,5.0,"Awesome, thrilling, and what a ride!",Carla P,True,False,False,False,5.0,"Jul 25, 2022",Carla P,Fandango,68e8219f-4866-4453-be7f-39a7f56fdbcc,,
2769,5.0,Loved it all except Tom Cruise talking before the movie...out of character...threw me off a bit .,Debra,True,False,False,False,5.0,"Jul 25, 2022",Debra,Fandango,0233457c-ff5b-4917-a982-fc30d5c1e97b,,
2770,5.0,"Tom Cruise, did his best performance as Maverick",Jessica,True,False,False,False,5.0,"Jul 25, 2022",Jessica,Fandango,AF1E17D3-B37A-4FEE-814A-09C432B86C4A,,
2771,5.0,"Amazing! Myfavorite movie of the year,  thus far!",Kyle B,True,False,False,False,5.0,"Jul 25, 2022",Kyle B,Fandango,789BC7C5-670A-48B7-B9F7-81ECF92376C7,,
2772,5.0,"Perfect casting makes all the difference and here's the proof. Not just a good movie but a great movie! Great acting by all, exciting and thrilling action and a little bit of romance make this movie a perfect 10!",Diane D,True,False,False,False,5.0,"Jul 25, 2022",Diane D,Fandango,523508ff-70fe-4aa9-9849-6a3223d762a1,,
2773,4.5,"Fantastic trip that hit all the right buttons, I didn t think they needed the love interest again, but it didn't t hurt either.",,False,False,False,False,4.5,"Jul 25, 2022",,Flixster,931eabad-4eb3-43e6-aaa0-4e7678d1709d,,
2774,5.0,"Action packed movie, had me on the edge of my seat.  Great story line.",Sonia,True,False,False,False,5.0,"Jul 25, 2022",Sonia,Fandango,154eacca-a066-470d-bb27-3c8b5cf308cc,,
2775,4.0,"Great movie to see at the theater. Lots of great action flying scenes.  For me, nlots of good looking men to gawk at.",Alice,True,False,False,False,4.0,"Jul 25, 2022",Alice,Fandango,84443d57-dea8-4fd5-9e52-3132fb493ab0,,
2776,5.0,"The action was superb!!  One of the best movies I've seen in a long, long time!",Angel,True,False,False,False,5.0,"Jul 25, 2022",Angel,Fandango,23136b45-6ef2-43ba-a7d0-8d7433120a19,,
2777,5.0,Amazing sequel w so much effort put into the editing of the  film - Tom Cruise still looks amazing as well!! It is a great tribute to what our soldiers can go through from a different perspective! Loved the way they don’t over shadow it w the Penny relationship too:),Andrea,True,False,False,False,5.0,"Jul 25, 2022",Andrea,Fandango,C7EA766B-0A1C-41FD-91B7-2D26C129E6E4,,
2778,5.0,Amazing we need more movies like this.,Nelson H,True,False,False,False,5.0,"Jul 25, 2022",Nelson H,Fandango,8F2882EB-36A9-42F7-9A90-EA476E1D3ED2,,
2779,3.5,Loved it! One of the most enjoyable movies I’ve seen in a long time!,becky,True,False,False,False,3.5,"Jul 25, 2022",becky,Fandango,720D8D89-C6C3-4BF7-81A9-1BBA7864EDAD,,
2780,5.0,One of the greatest if not the greatest movie of all time. The whole family can enjoy this. We took our two teenage daughters to an Imax and WOW what an experience. Great cast and even better than the first one. Glad to Iceman got into it too.,Scott B,False,False,False,False,5.0,"Jul 25, 2022",Scott B,RT,979661515,/user/id/979661515,
2781,5.0,Just a great as the first one!!,CHERYL J. D,True,False,False,False,5.0,"Jul 25, 2022",CHERYL J. D,Fandango,405d7ce2-d59e-4c1f-a8ef-602c57c46d99,,
2782,5.0,"I qas hesitant to see this film based on most sequels don't live up to the original but this film is by far an exception to the norm. I wish I would've had the entire family with us on this venture, but distance or time or finances wouldn't allow it. I'm glad theater's are back open for family fun and great movies like this one.",Kadillak,True,False,False,False,5.0,"Jul 25, 2022",Kadillak,Fandango,C8FD4FD9-265F-4357-8D3A-B1CBA4BEE20B,,
2783,5.0,"Great movie, our whole family enjoyed this movie.",Cap,True,False,False,False,5.0,"Jul 25, 2022",Cap,Fandango,6a2587cc-c10e-4cce-9fc8-c3f2d6e3fd7e,,
2784,5.0,"Just saw it a second time tonight, Can we say movie of the year! I've already pre-ordered via Apple TV and I'm hoping to drag a friend to see it a third time.",Jason E,False,False,False,False,5.0,"Jul 25, 2022",Jason E,RT,979351906,/user/id/979351906,
2785,5.0,"Oh. Yes. 
WATCH THIS. 
Great movie.  Thumbs up!",David K,False,False,False,False,5.0,"Jul 25, 2022",David K,RT,979661507,/user/id/979661507,
2786,5.0,The best film I've seen in a while and am so happy to see a movie focused on a good story instead of politics.,Mark J,False,False,False,False,5.0,"Jul 25, 2022",Mark J,RT,787746037,/user/id/787746037,
2787,5.0,"Was it cheesy? Yes. But if you go in expecting that, youll be in for 2+ hours of amazing entertainment. The flight scenes are insane.",Steven T,True,False,False,False,5.0,"Jul 25, 2022",Steven T,Fandango,165bf284-a721-4cb2-b7e0-4ebc1ccad908,,
2788,5.0,Tom Cruise never disappoints!,Wanda,True,False,False,False,5.0,"Jul 25, 2022",Wanda,Fandango,95a9517d-113a-4041-8229-7e3ca562b015,,
2789,5.0,Great movie!! You wont regret,A.,True,False,False,False,5.0,"Jul 25, 2022",A.,Fandango,aa54eaf2-b41b-4f2f-bbe7-654f87088d62,,
2790,5.0,Excellent movie. Lot of action and special effects,Don S,True,False,False,False,5.0,"Jul 25, 2022",Don S,Fandango,7363a893-5cac-4332-b358-ea1070fde812,,
2791,4.5,Lots of action will keep  you interested and Tom Cruise was Awesome !!,NaNa W,True,False,False,False,4.5,"Jul 25, 2022",NaNa W,Fandango,2e2819a0-0cf6-441e-a9a1-f5543f51988c,,
2792,5.0,"Wow, what a great film! Best of 2022 to this date!",Jackson J,False,False,False,False,5.0,"Jul 25, 2022",Jackson J,RT,979523744,/user/id/979523744,
2793,5.0,"Very entertaining, I enjoyed it as much as the first one.",fuel injected,True,False,False,False,5.0,"Jul 25, 2022",fuel injected,Fandango,710189AD-7941-456F-B480-D020ACEAFF4F,,
2794,5.0,A great play off the first movie,Jeff,True,False,False,False,5.0,"Jul 25, 2022",Jeff,Fandango,533ccaba-b921-475c-a12f-41789b6cd6fa,,
2795,5.0,It was better than the first one. I loved it ❤️😍🤌🏻 It is a master piece,Hugo J,False,False,False,False,5.0,"Jul 25, 2022",Hugo J,RT,979570690,/user/id/979570690,https://graph.facebook.com/v3.3/5278115572209576/picture
2796,5.0,"Greatest movie of all time, period",Josh,True,False,False,False,5.0,"Jul 25, 2022",Josh,Fandango,d0b4bb15-7c75-401a-a0c8-a0c2579c568c,,
2797,5.0,Tom Cruise was great.,ds,True,False,False,False,5.0,"Jul 25, 2022",ds,Fandango,5144de2f-b191-4c39-9402-2f88b16efef2,,
2798,5.0,Glued to my seat! Perfection!,Craig O,True,False,False,False,5.0,"Jul 25, 2022",Craig O,Fandango,2df24da8-e384-493b-89b1-2471305ad50f,,
2799,5.0,Love the whole story,Paula Heredia,True,False,False,False,5.0,"Jul 25, 2022",Paula Heredia,Fandango,88dbb199-018c-4ca7-b3b6-e69076d38501,,
2800,4.5,"Action-packed skies, as expected. Good casting, great story.. My husband & I both liked it.",Cara,True,False,False,False,4.5,"Jul 25, 2022",Cara,Fandango,6a884e31-eb78-4e86-8292-1b3c70906741,,
2801,5.0,Way better than I anticipated. Tom Cruise did it again.,Ryan,True,False,False,False,5.0,"Jul 25, 2022",Ryan,Fandango,CF020ACC-CF08-45F0-A8E5-4B5ED825B76E,,
2802,3.5,It was good but Im shocked it is now the top grossing film of all time,Paul,True,False,False,False,3.5,"Jul 25, 2022",Paul,Fandango,1e9682f5-e671-469b-b3a8-035523bdfcff,,
2803,5.0,"Didnt think it could beat Top Gun 1 but oh my goodness ! I was at the edge of my seat thru out the movie ,loved it!",Facebook U,True,False,False,False,5.0,"Jul 25, 2022",Facebook U,Fandango,0236b661-fbe8-4023-85d2-9e62b6237e93,,
2804,5.0,Great action movie. Had enough tie ins from original to make you think.,Steve,True,False,False,False,5.0,"Jul 25, 2022",Steve,Fandango,1366bb95-3408-4f08-80e7-c0ab1468a100,,
2805,5.0,Loved it. Great blending of old and new with a different story.,Kathy P,True,False,False,False,5.0,"Jul 25, 2022",Kathy P,Fandango,f609b20f-7d63-49f1-aa19-f73faada8220,,
2806,5.0,Lots of action and fun. Some of the plane shots were breathtaking. Cruise always does a good action film that is appropriate for the whole family.,Wilma K,True,False,False,False,5.0,"Jul 25, 2022",Wilma K,Fandango,d8ca4d48-7309-43f4-a935-7f7dc7482dad,,
2807,5.0,heart pounding action while also heart touching,Pauline,True,False,False,False,5.0,"Jul 25, 2022",Pauline,Fandango,8B2CB026-9C78-4459-A603-4FFA8A3E5B28,,
2808,5.0,One of the best movies I've ever seen,Mike S,False,False,False,False,5.0,"Jul 25, 2022",Mike S,RT,979661369,/user/id/979661369,
2809,5.0,"It was definitely Better than the first movie which is rare for
Sequels, I enjoyed movie !!!!",TopGunMaverickFan,True,False,False,False,5.0,"Jul 25, 2022",TopGunMaverickFan,Fandango,9e07ddf5-ab1a-4a20-b9a8-19142c8d5cf6,,
2810,4.0,Only reason it was lacking 5 stars for me was due to my knowhow from my service in the Air Force. It was a very entertaining movie.,Keith,False,False,False,False,4.0,"Jul 25, 2022",Keith,Fandango,0868b62c-8c66-4537-8f2c-8825b3cb161a,,
2811,4.0,Predictable but fun movie on big screen.,Cynthia M,True,False,False,False,4.0,"Jul 25, 2022",Cynthia M,Fandango,60aaf559-2258-410b-b8be-2911f90f2ece,,
2812,5.0,Much better than expected. The moments between Val Kilmer and Tom Cruise- perfection,Margaret Ann,True,False,False,False,5.0,"Jul 25, 2022",Margaret Ann,Fandango,52dff621-c1df-4bd1-92a1-bc40ab2f823e,,
2813,5.0,Emotional reference to first movie,Terri,True,False,False,False,5.0,"Jul 25, 2022",Terri,Fandango,0d973c24-088e-4bc3-8c33-ba3731f73765,,
2814,5.0,A PERFECT sequel! So good I held my pee for over an hour because I didnt want to miss a minute! (Tip: dont drink too much during the movie!) ),Amy,True,False,False,False,5.0,"Jul 24, 2022",Amy,Fandango,839e85b0-0df8-4808-980a-c0fa0637f670,,
2815,5.0,Plenty of action. Well cast.,Deborah,True,False,False,False,5.0,"Jul 24, 2022",Deborah,Fandango,ae245aed-0b36-49ec-b3f8-74b2b10ad8fb,,
2816,5.0,"Second time seeing, first time reviewing.  Took a neighbor who would not get a hall pass otherwise to see it from his wife. Nice mix of the old with a reasonable  explanation for the Maverick to still be serving decent story and technically accurate as these things can be with a human story to tie it all together.  Casting of a very slender Jennifer Connelly as Penny was great as well as I am in lover with her too now.  The Maveric motorcycles and the '67 (?) vintage Porsche 911 as Penny's ride were just icing on the cake.",ChrisB,True,False,False,False,5.0,"Jul 24, 2022",ChrisB,Fandango,0b3322d0-3526-42c7-9981-b1b9f6a5a32b,,
2817,5.0,Nostalgia with the 1980's music!,1980's Fan,True,False,False,False,5.0,"Jul 24, 2022",1980's Fan,Fandango,e6b51f9d-ecdf-46dc-9b66-bf8af2b49ebf,,
2818,5.0,"Simplesmente insano,melhor filme do ano.",Andr L,False,False,False,False,5.0,"Jul 24, 2022",Andr L,RT,979661338,/user/id/979661338,https://graph.facebook.com/v3.3/5087449354714630/picture
2819,5.0,They need to make movies like this again.  Entertaining and a simple thrill ride. I saw this 4x!!!,ronald s,False,False,False,False,5.0,"Jul 24, 2022",ronald s,RT,977013115,/user/id/977013115,
2820,2.5,"Certainly better than the first, but I would never see it again.",yuri i,False,False,False,False,2.5,"Jul 24, 2022",yuri i,RT,979661288,/user/id/979661288,
2821,4.0,"Was a good movie, its hard out do such a great 1st Top Gun movie. The interaction and plot between 1st and this sequel was good. Great flying.",Rich,True,False,False,False,4.0,"Jul 24, 2022",Rich,Fandango,46ab196c-47ea-49de-9e03-9d73581d5721,,
2822,5.0,"Top Gun Maverick compliments the original movie with Nostalgia, characters and even better action than the first one. All the reviews talking about how great it was did not oversell. would watch it again and again. instant sequel classic",Chris,True,False,False,False,5.0,"Jul 24, 2022",Chris,Fandango,afafe7f3-52e2-44b4-9338-8e934a9b66d9,,
2823,5.0,This was the second time I saw it.  Still loved it.  Exciting!  The action didnt drag on.  And endearing storylines.,Jbimp,True,False,False,False,5.0,"Jul 24, 2022",Jbimp,Fandango,3e92c95f-9a2e-417e-b6ac-24c2557fdcbc,,
2824,5.0,"Not easy to do a great sequel. Don’t think, just enjoy!",arthur p,True,False,False,False,5.0,"Jul 24, 2022",arthur p,Fandango,A720DD87-3DE8-4B6D-B5F0-36D3ACAA842E,,
2825,5.0,Loved it! Even better the second time!,RRR,True,False,False,False,5.0,"Jul 24, 2022",RRR,Fandango,0F0D155D-5243-49CF-8DF3-9DFAEC0962C6,,
2826,4.0,"Action packed with feelings,fairly predictable",Randall,True,False,False,False,4.0,"Jul 24, 2022",Randall,Fandango,9612b6c4-4df1-4a1c-bfd0-8894edb376ae,,
2827,5.0,"the characters (especially Tom Cruise) were much, much better due to some age/maturity and away from the cocky, wise guy of the earlier film.  The story line was quite good and plausible. The flight scenes and special effects worked great! The casting was outstanding - esp. Ed Harris,  Jon Hamm, Jennifer Connelly & Bashir Salahuddin.  I have to say that I really did not find anything bad or negative about the film.",Paul  E,True,False,False,False,5.0,"Jul 24, 2022",Paul  E,Fandango,4e69cb39-7f29-4744-a1a9-7533604aa72c,,
2828,5.0,Great action!  Well acted.  Great story.  Also loved the humorous moments!,HRHEugene,True,False,False,False,5.0,"Jul 24, 2022",HRHEugene,Fandango,ed27902f-4e49-4910-aafd-0869afae8684,,
2829,5.0,"Truly a masterpiece of a film!  Tom Cruise is such a movie start, but even more than that is the plot of this movie is so well thought out.  It's intense, emotional, exciting.....it keeps you engaged and on the edge of your seat until the very end.  This is an amazing sequel to the original Top Gun.  It takes all the best parts of the original and makes it 10 times better.  And don't even get me started on how epic all the fighter jet sequences are with actual cockpit footage!",Josh M,False,False,False,False,5.0,"Jul 24, 2022",Josh M,RT,973280156,/user/id/973280156,
2830,5.0,Loved this movie! Best sequel to any movie ever!!,Jaclyn,True,False,False,False,5.0,"Jul 24, 2022",Jaclyn,Fandango,366bdb52-6918-4209-87c1-e7f68bc9c51b,,
2831,5.0,"Great movie, action packed",Terry,True,False,False,False,5.0,"Jul 24, 2022",Terry,Fandango,bb8bc0cf-4703-40ed-b7d1-05b93ada93ec,,
2832,4.5,A liitle longwinded in the front part but great ending,marina,True,False,False,False,4.5,"Jul 24, 2022",marina,Fandango,95218776-8b82-47c5-8bad-9d6bf2ec61bb,,
2833,5.0,"Absolutely exciting!!!!
Had to hold on to my seat!!!
Fun!!!",Lynne H,True,False,False,False,5.0,"Jul 24, 2022",Lynne H,Fandango,ae4bf683-bd11-4bfc-b33d-e2e2a0074946,,
2834,5.0,Loved the entire movie.. 2nd time seeing!!,joe,True,False,False,False,5.0,"Jul 24, 2022",joe,Fandango,7DA1DDCF-6639-4D61-8360-6835FBBBE35B,,
2835,5.0,This movie was absolutely outstanding it did not disappoint one bit! Just is better the original its not better I recommend it to anybody!!,Kate Morrissey,True,False,False,False,5.0,"Jul 24, 2022",Kate Morrissey,Fandango,89f4e6ee-f575-4290-ba2d-40cfbf2aa33a,,
2836,4.5,The Acting and the complete story.,Jerry Barnoske,True,False,False,False,4.5,"Jul 24, 2022",Jerry Barnoske,Fandango,0878c6de-ff1d-43e4-9571-fc0197ea11aa,,
2837,5.0,"Redeemed the schlockiness of the first film. Incredibly focused filmmaking in the action genre. A true pleasure to experience, all involved have created one of my favorite moviegoing experiences of my life.",Brian  R,True,False,False,False,5.0,"Jul 24, 2022",Brian  R,Fandango,8adcd0b7-cf66-465a-8515-a5032ec4788a,,
2838,5.0,I knew it would be good but it was so much better than I expected. Amazingly intense scenes.,S Collins,True,False,False,False,5.0,"Jul 24, 2022",S Collins,Fandango,1d277d1f-a3a6-4935-bb8f-3258ccec3644,,
2839,5.0,Movie was excellent.,Johanna Salfi,True,False,False,False,5.0,"Jul 24, 2022",Johanna Salfi,Fandango,4AE8D492-A2D6-42CF-A353-F0150B90B8C5,,
2840,5.0,Perfect summer movie!!! Best one so far! ,,False,False,False,False,5.0,"Jul 24, 2022",,Flixster,1c9936f9-e20b-4246-8e43-35ab1421a5ac,,
2841,5.0,Great take away from original with new spice of excitement and pushing the envelope scenes. Even some funny parts again!,Rod,True,False,False,False,5.0,"Jul 24, 2022",Rod,Fandango,35082c58-215c-4fac-9130-a13eb47f785a,,
2842,5.0,"Super storytelling with non-stop action, very well done movie.",Chad L,True,False,False,False,5.0,"Jul 24, 2022",Chad L,Fandango,c36695e6-55b0-4e30-b2b5-d2f94e875050,,
2843,4.5,Great movie action from beginning to end,juju,True,False,False,False,4.5,"Jul 24, 2022",juju,Fandango,D83F110B-0BD0-465F-810D-7242F3B70E49,,
2844,5.0,Best film experience in years!,Amarpreet,True,False,False,False,5.0,"Jul 24, 2022",Amarpreet,Fandango,89350E03-1B5F-4849-9556-8F3793FF8299,,
2845,5.0,It was great !! Normally if it is boring I fall asleep,Jody,True,False,False,False,5.0,"Jul 24, 2022",Jody,Fandango,e6bbebbe-ef42-4c50-a8fd-726ea6922391,,
2846,5.0,"Saw it for the 4th time today. 
Amazing everything!!!
I love this movie!!!!",Dot klein,True,False,False,False,5.0,"Jul 24, 2022",Dot klein,Fandango,d396fa4c-9cd4-40ed-8c09-427f7081e45a,,
2847,5.0,Just really enjoyed  the movie.  It was a great followup to the first Top Gun.  Lots of excitement which certainly kept your interest.  Would definitely recommend it to anyone who wants to see a decent movie for a change.,Judy,True,False,False,False,5.0,"Jul 24, 2022",Judy,Fandango,c07e5542-fd52-43e5-b603-d95c426bf75f,,
2848,5.0,Watched this for second time in theater and it’s a visual treat! Must see in IMAX screen.,Ashok K,True,False,False,False,5.0,"Jul 24, 2022",Ashok K,Fandango,B4B0DEB4-E9FF-41FE-8A04-451B415BA6DB,,
2849,5.0,As great as the first Top Gun. Will not be disappointed,ML,True,False,False,False,5.0,"Jul 24, 2022",ML,Fandango,9ef5e8b3-1a4d-467e-b60e-5ad83336a74f,,
2850,4.0,"the original was one of my favorite movies growing up, and this sequel was well done. Somehow Jennifer Connolly and Tom Cruise lacked chemistry onscreen and were an odd pairing..not like Kelly McGillis' character. But rest of story worked. It is good to bring your family and has a feel good ending. One of the best movies I've seen this year!",CATHERINE,True,False,False,False,4.0,"Jul 24, 2022",CATHERINE,Fandango,8D727C31-5D52-42DF-A875-8AE68A6A2200,,
2851,5.0,I loved Top Gun Maverick !  It was filled with action- especially the flight scenes.  Great sequel to the first movie.  It was worth the wait.  That movie made me even more proud to be an American!,Yetta,True,False,False,False,5.0,"Jul 24, 2022",Yetta,Fandango,04ca328a-b7a8-4a98-aea1-9b815fe1ffb2,,
2852,5.0,Fantastic flying!  Great movie,Michele,True,False,False,False,5.0,"Jul 24, 2022",Michele,Fandango,532c6989-0901-4aaa-8ada-9704c650b21c,,
2853,5.0,Exceptional movie making!,Joan,True,False,False,False,5.0,"Jul 24, 2022",Joan,Fandango,2b5e5433-4b5a-4ae7-804d-e2b9e748930f,,
2854,1.0,Nonsense! Tom Cruise's latest ego trip didn't work for me.,Catherine O,False,False,False,False,1.0,"Jul 24, 2022",Catherine O,RT,979661099,/user/id/979661099,
2855,5.0,"Cara sem palavras, esse filme e muito toppp já assisti umas 5 vezes e não enjôo, e um filme que te prende do começo ao fim, amei",Oilt L,False,False,False,False,5.0,"Jul 24, 2022",Oilt L,RT,979661116,/user/id/979661116,https://graph.facebook.com/v3.3/6029723073711282/picture
2856,5.0,Absolutely a must see film!!,Stacey,True,False,False,False,5.0,"Jul 24, 2022",Stacey,Fandango,389BDDFC-A6C6-41DF-95AC-6A20114C43BC,,
2857,5.0,Hands down one of the best movies I've seen in years. If I could give it 6 stars I would. Absolutely no complaints.,Nathan H,False,False,False,False,5.0,"Jul 24, 2022",Nathan H,RT,977927347,/user/id/977927347,
2858,5.0,A must see on the big screen,Simmons,True,False,False,False,5.0,"Jul 24, 2022",Simmons,Fandango,b50b78c6-91a3-476c-8a92-e5f84a10a2d8,,
2859,5.0,"The old movie and new movie where blended together seamlessly, it needs to be seen in the theater for the great sound affects.",Jane,True,False,False,False,5.0,"Jul 24, 2022",Jane,Fandango,d7e6d45c-f42c-4f0c-bda6-b1ed652223c0,,
2860,5.0,Heart pounding and touching at times.,Jo D,True,False,False,False,5.0,"Jul 24, 2022",Jo D,Fandango,7d74bea4-95c8-4541-a1cf-668824333fea,,
2861,5.0,It was amazing and very nostalgic! Definitely made a smart decision not releasing it during the pandemic via streaming platforms and making us wait for the theaters. It was worth the wait!!,Monica  L,True,False,False,False,5.0,"Jul 24, 2022",Monica  L,Fandango,4be2be07-a6f5-444e-862a-a81dda1827aa,,
2862,5.0,Loved the movie. Great actors,Janis,True,False,False,False,5.0,"Jul 24, 2022",Janis,Fandango,00b435dc-bace-413f-9b97-079b297dec7a,,
2863,4.5,Even better than the original!,Deborah S,True,False,False,False,4.5,"Jul 24, 2022",Deborah S,Fandango,67FE819E-AD7B-465E-8170-E7C7584291A7,,
2864,5.0,My wife and I both enjoy the movie,paul p,True,False,False,False,5.0,"Jul 24, 2022",paul p,Fandango,6128b8cb-b021-4445-9cac-74351092a9f8,,
2865,5.0,Best movie Ive seen in a long time!,Cody,True,False,False,False,5.0,"Jul 24, 2022",Cody,Fandango,1a110820-f876-4ab8-a25f-e2b8c3fefcb2,,
2866,5.0,I liked everything about it!,Gwyn,True,False,False,False,5.0,"Jul 24, 2022",Gwyn,Fandango,1fa04e22-e03c-4e59-a68f-1403de791eb6,,
2867,5.0,Loved it ! Watch original Top Gun first !,Ellen,True,False,False,False,5.0,"Jul 24, 2022",Ellen,Fandango,56cbb27c-3cfc-4bbf-9ea7-35da9bd2665a,,
2868,4.5,This was an amazing movie!!!!! A movie I could watch over and over.,Denablanton,True,False,False,False,4.5,"Jul 24, 2022",Denablanton,Fandango,3e86caec-65f3-4f1b-82eb-2db50e8758e1,,
2869,5.0,"Absolutely one of the best movies I've ever seen.  On the edge of your seat excitement, with enough humor and character development to make it relatable.  Must see!",Patricia L,True,False,False,False,5.0,"Jul 24, 2022",Patricia L,Fandango,9E53B982-30D0-4935-AD51-E0CD9C59562F,,
2870,5.0,"Great story, action and good Ole American movie!!!",Antonio,True,False,False,False,5.0,"Jul 24, 2022",Antonio,Fandango,c1fc4c6a-550a-4e8e-bf7d-319e42919feb,,
2871,3.0,Someone should’ve died,Armando,True,False,False,False,3.0,"Jul 24, 2022",Armando,Fandango,297AD844-FE90-432B-84CF-B8D5A5EF679D,,
2872,4.5,I like and dont like at the same time that the enemy was never identified.,Chris,True,False,False,False,4.5,"Jul 24, 2022",Chris,Fandango,f155bc71-f1fb-4385-88f7-424b95f39530,,
2873,2.0,Trite in early portions. Flight scenes were very good.,Mel,True,False,False,False,2.0,"Jul 24, 2022",Mel,Fandango,192f32fc-b421-40a4-a33d-d0f91fd45591,,
2874,5.0,"Top Gun was amazingly entertaining and a powerful story line. Flight scenes were
awesome.",Nadine M,True,False,False,False,5.0,"Jul 24, 2022",Nadine M,Fandango,3bf612a2-b9ec-4634-8502-e276ef3bd15e,,
2875,4.5,Very entertaining. A great diversion,juliette,True,False,False,False,4.5,"Jul 24, 2022",juliette,Fandango,0c3fa470-99b1-48eb-9b80-244672d76fde,,
2876,5.0,This movie was excellent! VERY well done and even better than the first one! We have seen it twice in the theater and might even go again!!!! Best movie Ive seen in years!,Peggy,True,False,False,False,5.0,"Jul 24, 2022",Peggy,Fandango,c0f619b3-17ee-49bb-9c26-4fdaf2a63ffb,,
2877,4.0,Flight sequences were great.  Solid story.  Tom Cruise runs!   Great family fun.,Autumn,True,False,False,False,4.0,"Jul 24, 2022",Autumn,Fandango,391c7b77-112c-4d20-8d4f-01c61a5be700,,
2878,5.0,"Top Gun:  Maverick was a fantastic movie!  The personal and various other items from the original movie were reflected in this movie.  Great to have some original cast members and the new cast members fit right in. The continued relationship with Ice, (Val Kilmer) was extremely well thought out  and it also reflected what Val Kilmer has been experiencing with his own personal health issues.   Miles Teller was the perfect actor to play the role of Goose's son.  Hope there will be another Top Gun movie.",Shauna Q,True,False,False,False,5.0,"Jul 24, 2022",Shauna Q,Fandango,21b8010f-6c61-45c7-8bd0-9f298e9ec33e,,
2879,5.0,"The story line was powerful
The flight scenes outstanding 
Acting was great",Sue,False,False,False,False,5.0,"Jul 24, 2022",Sue,Fandango,702a5649-1d7f-4be4-91bf-8c5412aa1b1f,,
2880,5.0,Tom Cruise at his best!,,False,False,False,False,5.0,"Jul 24, 2022",,Flixster,4402dda0-d26e-4de6-80c9-f89862edf004,,
2881,5.0,Great story that kept moving.  Great cast as well.,David R,True,False,False,False,5.0,"Jul 24, 2022",David R,Fandango,c9df091c-b301-49b0-99e0-9fdede0ae2e8,,
2882,5.0,Have to agree with everyone else on this. It's utterly brilliant. Taken long enough but they got there.,Chris H,False,False,False,False,5.0,"Jul 24, 2022",Chris H,RT,979660891,/user/id/979660891,
2883,5.0,What a fabulous movie. What a great training for team. Great and suspenseful I love the planes and the the excitement when you see them flying. I just appreciate the Navy Air Force a lot more now that Ive seen how they manipulate those beautiful flying machines,adonai77What a fabulous movie. What a great training for team. Great and suspenseful I love the planes and the the excitement when you see them flying. I just appreciate the Navy Air Force a lot more now that Ive seen how they manipulate those beautiful flying machines,True,False,False,False,5.0,"Jul 24, 2022",adonai77What a fabulous movie. What a great training for team. Great and suspenseful I love the planes and the the excitement when you see them flying. I just appreciate the Navy Air Force a lot more now that Ive seen how they manipulate those beautiful flying machines,Fandango,ed7732f4-c4be-4bda-ad19-0b761bf705f3,,
2884,5.0,Love it and liked how they included little things from the first movie as sequel this was amazing and flying off into the sunset just,Angelina,True,False,False,False,5.0,"Jul 24, 2022",Angelina,Fandango,43e3c885-c687-4674-a26c-113f5f03a503,,
2885,5.0,Great cinematography.  Loved to hear and feel the load aircraft engines.  Solid acting.  Good story.  Realistic special effects,Eric,True,False,False,False,5.0,"Jul 24, 2022",Eric,Fandango,73619f35-bff9-42c7-8e74-610fc74f980f,,
2886,5.0,Well done worth the wait.,Google Goose,True,False,False,False,5.0,"Jul 24, 2022",Google Goose,Fandango,dc980745-d7bb-47c6-8fc9-c92985fa7580,,
2887,4.0,Top Gun 2.0 is exactly as billed. Nothing surprising but enjoyed it on the big screen!,Heather T,True,False,False,False,4.0,"Jul 24, 2022",Heather T,Fandango,8E9DFC06-0611-42A4-986C-D97A90DE0C34,,
2888,5.0,"Its not a movie, its an experience of a lifetime. Great cinematography",Mayank S,False,False,False,False,5.0,"Jul 24, 2022",Mayank S,RT,979660819,/user/id/979660819,https://graph.facebook.com/v3.3/5675666865778438/picture
2889,5.0,Very exciting and nostalgic!  Loved the 1st Top Gun years ago and like this one even more!  Its a must see!,Jane,True,False,False,False,5.0,"Jul 24, 2022",Jane,Fandango,ffc2b8e2-7d95-4dce-9d60-81df067def03,,
2890,4.0,Better than the first one. Great special effects.,LP,True,False,False,False,4.0,"Jul 24, 2022",LP,Fandango,6deb1e25-9ceb-4f26-8bb5-066fe0b7f4e0,,
2891,5.0,As good or maybe better than the original Top Gun! I will see it again!,Paul,True,False,False,False,5.0,"Jul 24, 2022",Paul,Fandango,a5929fea-c94e-4cb2-b283-03cb99eacc3d,,
